index,Achnanthes;spp.,Actinoptychus;spp.,Ameba;spp.,Amphidinium;spp.,Asterionella;glacialis,Asterionella;spp.,Asteromphalus;spp.,Atecados;XXX,Centrica;XXX,Cerataulina;pelagica,Cerataulina;spp.,Ceratium;fusus,Ceratium;spp.,Chaetoceros;convolutus,Chaetoceros;criophilus,Chaetoceros;curvisetus,Chaetoceros;debilis,Chaetoceros;decipiens,Chaetoceros;didymus,Chaetoceros;radicans,Chaetoceros;spp.,Ciliados;spp.,Cistos;XXX,Climacodium;spp.,Cloroficea;coccoide,Cocconeis;spp.,Cochlodinium;spp.,Corethron;hystrix,Corethron;spp.,Coscinodiscus;spp.,Criptoficeas;XXX,Cylindrotheca;closterium,Dactyliosolen;spp.,Detonula;pumila,Detonula;spp.,Dictyocha;speculum,Dinophysis;acuminata,Dinophysis;rotundatum,Dinophysis;spp.,Diploneis;spp.,Diplopsalis;grupo,Diplopsalis;spp.,Ditylum;brightwellii,Ebria;XXX,Eucampia;spp.,Eucampia;zodiacus,Euglenophyta;XXX,Fitoflagelado;XXX,Flagelado;XXX,Gonyaulax;spp.,Grammatophora;marina,Grammatophora;spp.,Guinardia;delicatula,Guinardia;spp.,Gymnodinium;spp.,Gyrodinium;spp.,Gyrosigma;spp.,Heterocapsa;spp.,Katodinium;spp.,Lauderia;spp.,Lepidodinium;aff;chlorophorum,Leptocylindrus;danicus,Leptocylindrus;minimus,Lichmophora;abbreviata,Lichmophora;spp.,Melosira;spp.,Melosira;varians,Mesodinium;rubrum,Nanoplancton;spp.,Nauplio;spp.,Navicula;spp.,Nitzschia;longissima,Nitzschia;spp.,Odontella;aurita,Oxitoxum;spp.,Pennadas;XXX,Phaeocystis(colonias);spp.,Pleurosigma;spp.,Primneceoficeas;XXX,Prorocentrum;spp.,Protoperidinium;pellucidum,Protoperidinium;spp.,Protozoos;spp.,Pseudo-Nitzschia;australis,Pseudo-Nitzschia;delicatissima,Pseudo-Nitzschia;spp.,Pseudochattonella;cf.verruculosa(>10um),Pyrocystis;spp.,Rhabdonema;spp.,Rhizosolenia;aff.setigera,Rhizosolenia;delicatula,Rhizosolenia;spp.,Rhizosolenia;stolterforthii,Scrippsiella;spp.,Skeletonema;costatum,Skeletonema;spp.,Stephanopyxis;spp.,Stephanopyxis;turris,Tecados;XXX,Thalassionema;nitzschioides,Thalassiosira;decipiens,Thalassiosira;minima,Thalassiosira;rotula,Thalassiosira;spp.,Thalassiotrix;frauenfeldii,Thalassiotrix;spp.,Tintinidos;spp.,Torodinium;spp.
2007/01/21,-0.024511848,0.167533853,-0.068142653,-0.175859108,-0.11522706,-0.099767197,-0.137038215,-0.085081954,-0.116496188,-0.06226948,-0.076409146,-0.131144227,-0.142862423,-0.186399165,-0.204719826,-0.107419101,-0.107191453,-0.125253122,-0.064680709,-0.08624063,-0.299192592,4.951835637,-0.074941644,-0.132459945,-0.06190118,-0.288250359,-0.176611253,-0.272537745,-0.166203762,-0.11572328,-0.183536782,-0.176966408,-0.088622261,-0.168077708,0.441239588,-0.19814998,-0.400671753,-0.247677772,-0.1241152,-0.138720218,-0.210689868,-0.222847048,-0.282924878,0.149599814,-0.112243344,-0.16632463,-0.145769598,-0.200900416,-0.045263143,-0.058334401,-0.306173263,0.12681994,-0.094132357,-0.07889364,-0.068933689,-0.054449256,-0.106922282,-0.040060342,-0.102713986,-0.091115427,-0.12217926,-0.09887031,-0.1349108,-0.198186505,0.012698821,-0.21150647,-0.085306426,-0.072286843,-0.104109844,-0.225210697,-0.130138537,-0.160467164,-0.209991459,0.052953597,-0.207041967,-0.256232044,-0.070981797,-0.343511689,-0.089972778,-0.095493748,-0.202268101,-0.032986352,-0.101912448,-0.111478542,-0.179469751,-0.192549632,-0.052437057,-0.215399346,-0.186887135,-0.271659971,-0.225693664,-0.091125796,-0.129401116,-0.230512847,-0.335288862,-0.161492635,-0.188668509,-0.047999271,-0.068863365,-0.227692469,-0.120921906,-0.100681083,-0.144248806,-0.313199834,-0.151956182,-0.121293958,-0.238289203,-0.171091077
2007/02/07,0.023888851,-0.094913243,-0.068142653,-0.175859108,-0.11522706,-0.099767197,-0.081097135,0.350632146,-0.116496188,-0.06226948,-0.076409146,-0.131144227,-0.142862423,-0.186399165,-0.204719826,-0.107419101,-0.107191453,-0.125253122,-0.064680709,-0.08624063,-0.294293298,0.516159471,-0.074941644,-0.132459945,-0.06190118,2.506655973,-0.176611253,-0.272537745,-0.166203762,0.033148755,-0.183536782,-0.176966408,-0.088622261,1.695444682,4.65302312,1.536220872,-0.400671753,-0.247677772,-0.1241152,-0.138720218,-0.210689868,0.201661497,-0.163322231,0.245730072,-0.115045306,-0.16632463,-0.145769598,-0.200900416,0.519630309,-0.058334401,0.041819117,0.542075096,-0.094132357,-0.07889364,-0.068933689,-0.058036142,-0.106922282,-0.040060342,-0.102713986,-0.091115427,-0.12217926,-0.104645139,-0.137818369,-0.198186505,0.943929959,2.091711292,-0.085306426,-0.072286843,-0.104109844,-0.225210697,-0.130138537,-0.160467164,-0.209991459,-0.246123384,-0.207041967,-0.236095907,-0.070981797,-0.343511689,-0.089972778,-0.095493748,-0.202268101,-0.441969782,1.197578841,-0.096675047,-0.168235948,-0.192549632,-0.052437057,-0.215399346,-0.186887135,-0.273057169,-0.026383885,-0.091125796,0.387942616,-0.230512847,-0.355505897,-0.161492635,-0.188668509,-0.047999271,-0.224540743,-0.227692469,-0.120921906,-0.100681083,-0.144248806,-0.311100423,-0.151956182,-0.121293958,-0.238289203,-0.171091077
2007/02/21,-0.054024469,-0.094913243,-0.068142653,-0.175859108,-0.11522706,-0.099767197,-0.137038215,-0.094121666,-0.116496188,-0.06226948,-0.076409146,-0.131144227,-0.142862423,-0.186399165,-0.204719826,-0.107419101,-0.107191453,-0.125253122,-0.064680709,-0.08624063,-0.300891252,-0.182275727,-0.074941644,-0.132459945,-0.06190118,-0.288250359,-0.176611253,0.340665287,-0.166203762,-0.134332284,-0.183536782,-0.176966408,-0.088622261,-0.168077708,1.112946444,-0.154790709,-0.400671753,-0.247677772,-0.1241152,-0.138720218,-0.210689868,-0.222847048,-0.282924878,-0.331051476,-0.112943834,-0.16632463,-0.145769598,-0.200900416,-0.050070665,-0.058334401,-0.306173263,-0.117447798,-0.094132357,-0.07889364,-0.068933689,-0.09928534,-0.106922282,-0.040060342,-0.102713986,-0.091115427,-0.12217926,-0.124927466,-0.135439449,-0.198186505,-0.060053612,-0.21150647,-0.085306426,-0.072286843,-0.104109844,-0.225210697,-0.130138537,-0.160467164,-0.209991459,-0.246123384,-0.207041967,-0.261785604,-0.070981797,-0.343511689,-0.089972778,-0.095493748,-0.202268101,-0.42623965,-0.101912448,-0.111478542,-0.180776007,-0.192549632,-0.052437057,-0.215399346,-0.186887135,-0.247209016,-0.225693664,-0.091125796,-0.129401116,-0.230512847,-0.355281263,-0.161492635,-0.188668509,-0.047999271,-0.224540743,-0.227692469,-0.120921906,-0.100681083,-0.144248806,-0.310437451,-0.151956182,-0.121293958,-0.238289203,-0.171091077
2007/03/07,-0.054024469,-0.094913243,-0.068142653,-0.175859108,-0.11522706,-0.099767197,-0.137038215,-0.39243215,-0.116496188,-0.06226948,-0.076409146,-0.131144227,-0.142862423,-0.186399165,-0.204719826,-0.107419101,-0.107191453,-0.125253122,-0.064680709,-0.08624063,-0.274338512,-0.219035474,-0.074941644,-0.132459945,-0.06190118,-0.288250359,-0.176611253,-0.272537745,-0.166203762,-0.11572328,-0.183536782,-0.176966408,-0.088622261,-0.168077708,2.910216141,-0.140337618,0.653078025,-0.247677772,-0.1241152,-0.138720218,-0.210689868,-0.222847048,0.315088359,-0.331051476,-0.070213907,-0.16632463,-0.145769598,-0.200900416,-0.008776912,-0.058334401,-0.306173263,-0.117447798,-0.094132357,-0.07889364,-0.068933689,-0.108252557,-0.106922282,-0.040060342,-0.102713986,-0.091115427,-0.12217926,-0.124927466,-0.100019965,-0.198186505,-0.27831091,-0.21150647,-0.085306426,-0.072286843,-0.104109844,-0.225210697,-0.130138537,-0.160467164,-0.209991459,-0.246123384,-0.207041967,0.141116272,25.43968735,-0.343511689,-0.089972778,-0.095493748,-0.202268101,-0.400022763,0.152889765,-0.111478542,-0.055375419,-0.192549632,-0.052437057,-0.215399346,-0.186887135,1.492301813,-0.225693664,-0.091125796,-0.129401116,-0.230512847,-0.351783395,-0.161492635,-0.188668509,-0.047999271,-0.224540743,-0.168103695,-0.120921906,-0.100681083,-0.144248806,-0.304544366,-0.151956182,-0.121293958,-0.238289203,-0.171091077
2007/03/21,-0.054024469,-0.094913243,-0.068142653,-0.175859108,3.153434713,-0.099767197,-0.137038215,-0.28395561,-0.116496188,-0.06226948,-0.076409146,-0.131144227,-0.142862423,-0.186399165,-0.204719826,-0.107419101,-0.107191453,-0.125253122,-0.064680709,-0.08624063,-0.071572133,-0.191465664,0.015258734,-0.132459945,-0.06190118,-0.288250359,-0.176611253,0.892548015,-0.166203762,-0.162245791,-0.183536782,-0.075891698,-0.088622261,-0.168077708,3.672694195,-0.19814998,0.38964058,-0.247677772,-0.1241152,-0.138720218,-0.210689868,0.042470792,0.389840014,-0.331051476,-0.102436475,-0.16632463,0.827220867,-0.200900416,0.005924237,-0.058334401,-0.306173263,0.157353408,-0.094132357,-0.07889364,-0.066917102,-0.009613172,-0.106922282,-0.040060342,-0.102713986,-0.091115427,-0.12217926,0.187124587,0.52054789,-0.198186505,-0.096429828,0.75677454,-0.085306426,-0.072286843,-0.104109844,-0.225210697,-0.130138537,-0.160467164,-0.209991459,-0.182035459,-0.207041967,0.994214865,-0.070981797,-0.343511689,-0.089972778,-0.095493748,-0.202268101,0.399592275,-0.101912448,-0.111478542,7.997693626,-0.192549632,-0.052437057,0.094443016,-0.186887135,1.21679194,-0.225693664,-0.091125796,-0.129401116,-0.140530909,-0.342188326,-0.161492635,-0.188668509,-0.047999271,-0.224540743,-0.06568549,-0.120921906,-0.100681083,-0.144248806,-0.003951032,-0.151956182,-0.121293958,-0.238289203,-0.171091077
2007/04/07,-0.054024469,-0.094913243,-0.068142653,-0.175859108,-0.11522706,-0.099767197,-0.137038215,0.251647304,-0.116496188,-0.06226948,-0.076409146,-0.131144227,-0.142862423,-0.186399165,-0.204719826,-0.107419101,-0.107191453,-0.125253122,-0.064680709,-0.08624063,-0.312960679,-0.163895853,-0.029841455,-0.092167882,-0.06190118,-0.288250359,-0.176611253,-0.272537745,-0.166203762,-0.190159297,-0.183536782,-0.16348978,-0.088622261,-0.168077708,-0.030770636,-0.19814998,-0.400671753,-0.247677772,-0.1241152,-0.138720218,-0.210689868,-0.222847048,-0.058669914,-0.331051476,-0.115045306,-0.16632463,-0.145769598,-0.200900416,-0.051025802,-0.058334401,-0.306173263,-0.117447798,-0.094132357,-0.07889364,-0.066917102,0.115927864,-0.106922282,-0.040060342,-0.102713986,-0.091115427,-0.12217926,-0.122814723,-0.060899938,-0.198186505,-0.241934694,-0.21150647,-0.085306426,-0.067232716,-0.099549494,-0.225210697,-0.130138537,-0.160467164,-0.209991459,-0.246123384,-0.207041967,1.879918234,-0.070981797,-0.343511689,-0.089972778,-0.095493748,-0.202268101,-0.504890309,-0.101912448,-0.111478542,0.173872532,-0.192549632,-0.052437057,-0.215399346,-0.186887135,-0.27253322,3.456000867,-0.091125796,-0.129401116,0.129414903,-0.353387922,-0.161492635,-0.188668509,-0.047999271,-0.224540743,-0.205346678,-0.120921906,-0.100681083,-0.144248806,-0.309884974,-0.151956182,-0.121293958,-0.238289203,-0.171091077
2007/04/21,-0.054024469,-0.094913243,-0.068142653,-0.175859108,-0.10438348,-0.099767197,-0.137038215,-0.21034653,-0.116496188,-0.06226948,-0.076409146,-0.131144227,-0.142862423,-0.186399165,-0.204719826,-0.107419101,-0.107191453,-0.125253122,-0.064680709,-0.08624063,-0.309742165,0.096048074,-0.074941644,-0.132459945,-0.06190118,-0.288250359,-0.176611253,-0.202457399,-0.166203762,-0.190159297,-0.183536782,-0.169265478,-0.088622261,-0.168077708,0.109276354,-0.19814998,-0.400671753,-0.247677772,-0.1241152,-0.138720218,-0.210689868,-0.222847048,-0.112063953,-0.331051476,-0.115045306,-0.16632463,-0.145769598,-0.200900416,-0.047218899,-0.058334401,-0.306173263,0.24895381,-0.094132357,-0.07889364,-0.068933689,0.024974665,-0.106922282,-0.040060342,-0.102713986,-0.091115427,-0.121294545,-0.124927466,-0.102021279,-0.198186505,-0.27831091,-0.21150647,-0.085306426,-0.070842806,-0.104109844,-0.225210697,4.838622771,-0.160467164,-0.209991459,-0.246123384,-0.207041967,-0.275221638,-0.070981797,-0.343511689,-0.089972778,-0.095493748,-0.202268101,-0.370060607,-0.101912448,-0.072707485,0.016282061,-0.192549632,-0.052437057,-0.215399346,-0.186887135,-0.273156969,-0.035874827,-0.091125796,-0.129401116,-0.230512847,-0.331190442,-0.161492635,-0.188668509,-0.047999271,-0.224540743,-0.227692469,-0.120921906,-0.100681083,-0.144248806,-0.302860628,-0.151956182,-0.121293958,-0.238289203,-0.171091077
2007/05/07,-0.054024469,-0.094913243,-0.068142653,-0.175859108,-0.11522706,-0.099767197,-0.137038215,-0.235141167,-0.116496188,-0.06226948,-0.076409146,-0.131144227,-0.142862423,-0.186399165,-0.204719826,-0.107419101,-0.107191453,-0.125253122,-0.064680709,-0.08624063,-0.305236246,-0.101404283,-0.074941644,-0.132459945,-0.06190118,-0.288250359,-0.176611253,0.904812076,-0.166203762,-0.190159297,-0.183536782,-0.176966408,-0.088622261,-0.168077708,1.690251256,-0.19814998,-0.400671753,-0.247677772,-0.1241152,-0.138720218,-0.210689868,-0.222847048,0.614094978,-0.331051476,-0.081421757,-0.16632463,-0.145769598,-0.200900416,-0.049440275,-0.058334401,-0.306173263,-0.117447798,-0.094132357,-0.07889364,-0.06409388,-0.050862369,-0.106922282,-0.040060342,-0.102713986,-0.091115427,-0.12217926,-0.124927466,-0.055031934,-0.198186505,-0.27831091,-0.21150647,-0.085306426,-0.072286843,-0.104109844,-0.225210697,2.353570259,-0.160467164,-0.209991459,-0.246123384,-0.207041967,-0.275221638,-0.070981797,-0.343511689,-0.089972778,-0.095493748,-0.202268101,0.375997078,0.05096888,-0.111478542,0.284773678,-0.192549632,-0.052437057,-0.215399346,-0.186887135,-0.275152965,-0.225693664,-0.091125796,-0.129401116,-0.230512847,5.016141035,-0.161492635,-0.188668509,-0.047999271,-0.224540743,-0.227692469,-0.120921906,-0.100681083,-0.144248806,-0.198395187,-0.151956182,-0.121293958,-0.238289203,-0.171091077
2007/05/21,-0.054024469,-0.094913243,-0.068142653,-0.175859108,-0.11522706,-0.099767197,-0.137038215,-0.385652366,-0.116496188,-0.06226948,-0.076409146,-0.131144227,-0.142862423,-0.186399165,-0.204719826,-0.107419101,-0.107191453,-0.125253122,-0.064680709,-0.08624063,-0.277825235,-0.145515979,-0.029841455,-0.132459945,-0.06190118,-0.288250359,-0.176611253,-0.027256532,-0.166203762,-0.190159297,-0.183536782,-0.176966408,-0.088622261,-0.168077708,-0.139696072,-0.19814998,-0.400671753,1.000381323,-0.1241152,-0.138720218,-0.210689868,-0.222847048,-0.282924878,-0.331051476,-0.115045306,-0.16632463,-0.145769598,-0.200900416,-0.052076453,-0.058334401,-0.306173263,-0.117447798,-0.094132357,-0.07889364,-0.068933689,-0.108252557,-0.106922282,-0.034485978,-0.102713986,-0.091115427,-0.12217926,-0.124927466,-0.137818369,-0.198186505,-0.27831091,-0.21150647,-0.085306426,-0.072286843,-0.104109844,-0.225210697,0.153348107,-0.160467164,-0.209991459,-0.246123384,-0.207041967,-0.275221638,-0.070981797,-0.343511689,-0.089972778,-0.095493748,-0.202268101,-0.504890309,-0.101912448,-0.111478542,-0.180776007,-0.192549632,-0.052437057,-0.215399346,-0.186887135,-0.275152965,-0.225693664,-0.091125796,-0.129401116,-0.230512847,-0.291036019,-0.161492635,-0.188668509,-0.047999271,-0.224540743,-0.227692469,-0.120921906,-0.100681083,-0.144248806,-0.288890861,-0.151956182,-0.121293958,-0.238289203,-0.171091077
2007/06/07,-0.054024469,-0.094913243,-0.068142653,-0.175859108,-0.11522706,-0.099767197,-0.137038215,-0.39243215,-0.116496188,-0.06226948,-0.076409146,-0.131144227,-0.142862423,-0.186399165,-0.204719826,-0.107419101,-0.107191453,-0.125253122,-0.064680709,-0.08624063,-0.312960679,0.001523009,-0.074941644,-0.132459945,-0.06190118,-0.288250359,-0.176611253,-0.272537745,-0.166203762,-0.190159297,-0.183536782,-0.176966408,-0.088622261,-0.168077708,-0.139696072,-0.19814998,-0.400671753,-0.247677772,-0.1241152,-0.138720218,-0.210689868,-0.222847048,-0.282924878,-0.331051476,-0.115045306,-0.16632463,-0.145769598,-0.200900416,-0.051503371,-0.058334401,-0.306173263,0.24895381,-0.094132357,-0.07889364,-0.068933689,-0.072383689,-0.106922282,-0.040060342,-0.102713986,-0.091115427,-0.12217926,-0.124927466,-0.137818369,-0.198186505,-0.27831091,0.743864126,-0.085306426,-0.072286843,-0.104109844,-0.225210697,-0.101397956,-0.160467164,-0.209991459,-0.246123384,-0.207041967,-0.275221638,-0.070981797,-0.343511689,-0.089972778,-0.095493748,-0.202268101,0.438917605,-0.101912448,-0.111478542,-0.180776007,-0.192549632,-0.052437057,-0.215399346,-0.186887135,-0.275152965,-0.225693664,-0.091125796,-0.129401116,-0.230512847,-0.355505897,-0.161492635,-0.188668509,-0.047999271,-0.224540743,-0.227692469,-0.120921906,-0.100681083,-0.144248806,-0.307675067,-0.151956182,-0.121293958,-0.238289203,-0.171091077
2007/06/21,-0.018609324,-0.094913243,-0.068142653,-0.175859108,-0.11522706,-0.099767197,-0.137038215,-0.315594601,-0.116496188,-0.06226948,-0.076409146,-0.131144227,-0.142862423,-0.186399165,-0.204719826,-0.107419101,-0.107191453,-0.125253122,-0.064680709,-0.08624063,-0.309384552,-0.145515979,-0.074941644,-0.132459945,-0.06190118,-0.288250359,-0.176611253,-0.272537745,-0.166203762,-0.11572328,-0.183536782,-0.176966408,-0.088622261,-0.168077708,-0.139696072,-0.19814998,-0.400671753,-0.247677772,-0.1241152,-0.138720218,-0.210689868,-0.222847048,-0.282924878,-0.331051476,-0.115045306,-0.16632463,-0.145769598,-0.200900416,-0.052076453,-0.058334401,-0.306173263,5.012174707,-0.094132357,-0.07889364,-0.068933689,-0.096296268,-0.106922282,-0.040060342,-0.102713986,-0.091115427,-0.12217926,-0.124927466,-0.137818369,-0.198186505,0.885728013,-0.21150647,-0.085306426,-0.072286843,-0.104011772,-0.225210697,-0.076141081,-0.160467164,-0.209991459,-0.246123384,-0.207041967,-0.275221638,-0.070981797,-0.343511689,-0.089972778,-0.095493748,-0.202268101,-0.504890309,-0.101912448,-0.111478542,-0.180776007,-0.192549632,-0.052437057,-0.215399346,-0.186887135,-0.275152965,-0.225693664,-0.091125796,-0.129401116,-0.230512847,-0.355505897,-0.161329931,-0.188668509,-0.047999271,0.086814013,-0.168103695,-0.120921906,-0.100681083,-0.144248806,-0.314488946,-0.151956182,-0.121293958,-0.238289203,-0.171091077
2007/07/07,-0.054024469,0.036310305,-0.068142653,-0.175859108,-0.11522706,-0.099767197,-0.137038215,-0.387912294,-0.116496188,-0.06226948,-0.076409146,-0.131144227,-0.142862423,-0.186399165,-0.204719826,-0.107419101,-0.107191453,-0.125253122,-0.064680709,-0.08624063,-0.311172616,-0.219035474,-0.074941644,-0.132459945,-0.06190118,-0.288250359,-0.176611253,-0.272537745,-0.166203762,0.033148755,-0.183536782,-0.176966408,-0.088622261,-0.168077708,-0.139696072,-0.19814998,-0.400671753,0.584361624,-0.1241152,-0.138720218,-0.210689868,-0.222847048,-0.282924878,-0.331051476,-0.115045306,-0.16632463,-0.145769598,-0.200900416,-0.052076453,-0.058334401,-0.227084085,-0.117447798,-0.094132357,-0.07889364,-0.068933689,-0.108252557,-0.106922282,-0.040060342,-0.102713986,-0.091115427,-0.12217926,-0.124927466,-0.137818369,-0.198186505,-0.27831091,-0.21150647,-0.085306426,-0.072286843,-0.104109844,-0.225210697,-0.130138537,-0.160467164,-0.209991459,-0.203398101,-0.207041967,-0.264114517,-0.070981797,-0.343511689,-0.089972778,-0.095493748,-0.202268101,-0.504890309,-0.101912448,-0.111478542,-0.180776007,-0.192549632,-0.052437057,-0.215399346,-0.186887135,-0.275152965,-0.225693664,-0.091125796,-0.129401116,-0.230512847,-0.355505897,-0.159052077,-0.188668509,-0.047999271,-0.224540743,-0.227692469,-0.120921906,-0.100681083,-0.144248806,-0.312831516,-0.151956182,0.706194702,-0.238289203,-0.171091077
2007/07/21,-0.054024469,0.429980949,-0.068142653,-0.175859108,-0.11522706,-0.099767197,-0.137038215,-0.39243215,-0.116496188,-0.06226948,-0.076409146,-0.131144227,-0.142862423,-0.186399165,-0.204719826,-0.107419101,-0.107191453,-0.125253122,-0.064680709,-0.08624063,-0.302947524,-0.219035474,-0.074941644,-0.132459945,-0.06190118,-0.288250359,-0.176611253,-0.272537745,-0.166203762,-0.190159297,-0.183536782,-0.150013152,-0.088622261,-0.168077708,-0.139696072,-0.140337618,-0.400671753,-0.247677772,-0.1241152,-0.138720218,-0.210689868,-0.222847048,-0.282924878,-0.331051476,-0.115045306,-0.16632463,-0.145769598,-0.200900416,-0.052076453,-0.058334401,-0.306173263,2.080961847,-0.094132357,-0.07889364,-0.068933689,-0.108252557,-0.106922282,-0.040060342,-0.102713986,-0.091115427,-0.12217926,-0.124927466,-0.133324853,-0.198186505,-0.181307667,-0.1770787,-0.085306426,-0.072286843,-0.104109844,-0.225210697,-0.11097815,-0.160467164,-0.209991459,0.779283408,-0.207041967,-0.275221638,-0.070981797,-0.343511689,-0.089972778,-0.095493748,-0.202268101,-0.504890309,-0.101912448,-0.111478542,-0.180776007,-0.192549632,-0.052437057,-0.215399346,-0.186887135,-0.275152965,-0.225693664,-0.091125796,-0.129401116,-0.230512847,-0.352382418,-0.161492635,-0.188668509,-0.047999271,-0.224540743,-0.160655098,-0.120921906,-0.100681083,-0.144248806,-0.304268128,-0.151956182,-0.121293958,-0.238289203,-0.171091077
2007/08/07,-0.036316896,1.873439979,-0.068142653,-0.175859108,-0.11522706,-0.099767197,-0.137038215,-0.39243215,-0.116496188,-0.06226948,-0.076409146,-0.131144227,-0.142862423,-0.186399165,-0.204719826,-0.107419101,-0.107191453,-0.125253122,-0.064680709,-0.08624063,-0.291101605,-0.2006556,-0.029841455,-0.132459945,-0.06190118,-0.288250359,-0.176611253,0.21802468,-0.166203762,-0.190159297,-0.183536782,-0.170228094,-0.088622261,-0.168077708,0.187080237,-0.19814998,-0.400671753,-0.247677772,-0.1241152,-0.138720218,-0.210689868,-0.222847048,-0.282924878,-0.331051476,-0.110842363,-0.16632463,-0.145769598,-0.200900416,-0.052076453,-0.058334401,-0.306173263,0.981757025,-0.094132357,-0.07889364,-0.068933689,-0.054449256,-0.106922282,-0.040060342,-0.102713986,-0.091115427,-0.12217926,-0.124927466,-0.123743089,-0.198186505,-0.223746586,-0.21150647,-0.085306426,-0.072286843,-0.104109844,-0.225210697,-0.115115052,-0.160467164,-0.209991459,-0.246123384,-0.207041967,-0.262860487,-0.070981797,-0.343511689,-0.089972778,-0.095493748,-0.202268101,-0.504890309,-0.101912448,-0.111478542,-0.116116329,-0.192549632,-0.052437057,-0.215399346,-0.186887135,-0.275152965,-0.225693664,-0.091125796,-0.129401116,-0.230512847,-0.348686659,-0.161492635,0.027743219,-0.047999271,-0.224540743,-0.227692469,-0.120921906,-0.100681083,-0.144248806,-0.164514557,-0.151956182,-0.121293958,-0.238289203,-0.171091077
2007/08/21,-0.054024469,-0.094913243,-0.068142653,-0.175859108,-0.11522706,-0.099767197,-0.137038215,-0.372092798,-0.116496188,-0.06226948,-0.076409146,-0.131144227,-0.142862423,-0.186399165,-0.204719826,-0.107419101,-0.107191453,-0.125253122,-0.064680709,-0.08624063,-0.208895395,-0.219035474,-0.074941644,-0.132459945,-0.06190118,-0.288250359,-0.176611253,2.425555594,-0.166203762,-0.022678258,-0.183536782,-0.09610664,-0.088622261,-0.168077708,-0.139696072,-0.19814998,-0.400671753,-0.247677772,-0.1241152,-0.138720218,-0.210689868,-0.222847048,-0.282924878,-0.331051476,-0.115045306,-0.16632463,-0.145769598,-0.200900416,-0.052076453,-0.058334401,-0.306173263,-0.117447798,-0.094132357,-0.07889364,-0.068933689,-0.108252557,-0.106922282,-0.040060342,-0.102713986,-0.091115427,-0.12217926,-0.124927466,-0.127113227,-0.198186505,-0.27831091,-0.21150647,-0.085306426,-0.072286843,-0.104109844,-0.225210697,-0.130138537,-0.160467164,-0.209991459,-0.246123384,-0.207041967,-0.275221638,-0.070981797,-0.343511689,-0.089972778,-0.095493748,-0.202268101,-0.504890309,-0.101912448,-0.111478542,-0.110238176,-0.192549632,-0.052437057,-0.215399346,-0.186887135,-0.275152965,-0.225693664,-0.091125796,-0.129401116,-0.230512847,-0.287088883,-0.161492635,-0.188668509,-0.047999271,-0.224540743,-0.227692469,-0.120921906,-0.100681083,-0.144248806,1.196580719,-0.151956182,-0.121293958,-0.238289203,-0.171091077
2007/09/07,-0.042219421,-0.094913243,-0.068142653,-0.175859108,-0.11522706,-0.099767197,-0.137038215,-0.356273303,-0.116496188,-0.06226948,-0.076409146,-0.131144227,-0.142862423,-0.186399165,8.638169031,-0.107419101,-0.107191453,-0.125253122,-0.064680709,-0.08624063,0.558541376,-0.096502983,-0.014808059,-0.132459945,-0.06190118,2.817201121,-0.176611253,-0.109016937,-0.166203762,-0.190159297,-0.183536782,-0.176966408,-0.088622261,-0.168077708,-0.139696072,-0.19814998,1.706827803,-0.247677772,-0.1241152,-0.138720218,-0.210689868,1.192181436,-0.282924878,-0.331051476,-0.115045306,-0.16632463,-0.121291851,-0.200900416,-0.052076453,-0.058334401,-0.306173263,-0.117447798,-0.094132357,-0.07889364,-0.068933689,-0.108252557,-0.106922282,-0.040060342,-0.102713986,-0.091115427,-0.12217926,-0.124645767,-0.137818369,-0.198186505,-0.27831091,-0.21150647,1.409490666,-0.072286843,-0.1039137,-0.225210697,-0.130138537,-0.160467164,-0.189251518,-0.075222252,-0.207041967,-0.268055754,-0.070981797,-0.343511689,-0.089972778,-0.095493748,-0.202268101,0.019447421,-0.101912448,-0.111478542,-0.180776007,-0.192549632,-0.052437057,-0.215399346,-0.186887135,-0.258852328,-0.225693664,-0.091125796,-0.129401116,-0.230512847,-0.355505897,-0.161492635,-0.188668509,-0.047999271,-0.224540743,-0.227692469,-0.120921906,-0.100681083,-0.144248806,-0.267896749,-0.151956182,-0.121293958,-0.238289203,-0.171091077
